ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
95,Unique Binary Search Trees II,40.6%,Medium,0.0168566991810108, https://leetcode.com/problems/unique-binary-search-trees-ii
692,Top K Frequent Words,51.8%,Medium,0.0168322657431721, https://leetcode.com/problems/top-k-frequent-words
176,Second Highest Salary,31.6%,Easy,0.0165597160390183, https://leetcode.com/problems/second-highest-salary
628,Maximum Product of Three Numbers,47.1%,Easy,0.0165293019512105, https://leetcode.com/problems/maximum-product-of-three-numbers
188,Best Time to Buy and Sell Stock IV,28.0%,Hard,0.0165156520307211, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
1021,Remove Outermost Parentheses,78.0%,Easy,0.0164342236133799, https://leetcode.com/problems/remove-outermost-parentheses
116,Populating Next Right Pointers in Each Node,45.2%,Medium,0.0164327232515676, https://leetcode.com/problems/populating-next-right-pointers-in-each-node
1108,Defanging an IP Address,87.5%,Easy,0.0164237268306437, https://leetcode.com/problems/defanging-an-ip-address
165,Compare Version Numbers,27.4%,Medium,0.0157918796978916, https://leetcode.com/problems/compare-version-numbers
73,Set Matrix Zeroes,43.1%,Medium,0.0157153574796282, https://leetcode.com/problems/set-matrix-zeroes
938,Range Sum of BST,81.3%,Easy,0.0157071292053578, https://leetcode.com/problems/range-sum-of-bst
215,Kth Largest Element in an Array,55.4%,Medium,0.0155192251476009, https://leetcode.com/problems/kth-largest-element-in-an-array
114,Flatten Binary Tree to Linked List,49.3%,Medium,0.0154509511557189, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
1002,Find Common Characters,67.6%,Easy,0.0152733018618338, https://leetcode.com/problems/find-common-characters
561,Array Partition I,72.0%,Easy,0.0151863207079855, https://leetcode.com/problems/array-partition-i
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.0149395869161867, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
301,Remove Invalid Parentheses,43.3%,Hard,0.0144667984177533, https://leetcode.com/problems/remove-invalid-parentheses
912,Sort an Array,63.9%,Medium,0.0144302648290288, https://leetcode.com/problems/sort-an-array
315,Count of Smaller Numbers After Self,41.5%,Hard,0.0143525965749565, https://leetcode.com/problems/count-of-smaller-numbers-after-self
83,Remove Duplicates from Sorted List,45.4%,Easy,0.0142384939891149, https://leetcode.com/problems/remove-duplicates-from-sorted-list
230,Kth Smallest Element in a BST,60.2%,Medium,0.0142003017291237, https://leetcode.com/problems/kth-smallest-element-in-a-bst
371,Sum of Two Integers,50.7%,Medium,0.0140649294674035, https://leetcode.com/problems/sum-of-two-integers
76,Minimum Window Substring,34.6%,Hard,0.0139667074817081, https://leetcode.com/problems/minimum-window-substring
345,Reverse Vowels of a String,44.2%,Easy,0.0139472274808504, https://leetcode.com/problems/reverse-vowels-of-a-string
724,Find Pivot Index,44.0%,Easy,0.013850636933899, https://leetcode.com/problems/find-pivot-index
134,Gas Station,38.5%,Medium,0.0135274298171563, https://leetcode.com/problems/gas-station
767,Reorganize String,48.7%,Medium,0.0132980683046314, https://leetcode.com/problems/reorganize-string
347,Top K Frequent Elements,61.2%,Medium,0.0132921762089367, https://leetcode.com/problems/top-k-frequent-elements
219,Contains Duplicate II,37.7%,Easy,0.0127674891034526, https://leetcode.com/problems/contains-duplicate-ii
695,Max Area of Island,62.7%,Medium,0.0126865006310038, https://leetcode.com/problems/max-area-of-island
181,Employees Earning More Than Their Managers,56.9%,Easy,0.0126184639592115, https://leetcode.com/problems/employees-earning-more-than-their-managers
112,Path Sum,41.2%,Easy,0.0122650760749325, https://leetcode.com/problems/path-sum
9,Palindrome Number,48.4%,Easy,0.0120966168471382, https://leetcode.com/problems/palindrome-number
543,Diameter of Binary Tree,48.4%,Easy,0.0118986067984958, https://leetcode.com/problems/diameter-of-binary-tree
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.0116348025676996, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
69,Sqrt(x),33.9%,Easy,0.0114432272223427, https://leetcode.com/problems/sqrtx
190,Reverse Bits,39.8%,Easy,0.0113932782346193, https://leetcode.com/problems/reverse-bits
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.011261380272539, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
171,Excel Sheet Column Number,55.9%,Easy,0.0111951910924916, https://leetcode.com/problems/excel-sheet-column-number
207,Course Schedule,43.1%,Medium,0.0111345948091167, https://leetcode.com/problems/course-schedule
104,Maximum Depth of Binary Tree,66.0%,Easy,0.0111050558227016, https://leetcode.com/problems/maximum-depth-of-binary-tree
169,Majority Element,58.7%,Easy,0.0105585213651158, https://leetcode.com/problems/majority-element
430,Flatten a Multilevel Doubly Linked List,55.1%,Medium,0.0105486210207446, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
257,Binary Tree Paths,51.5%,Easy,0.0104576116439581, https://leetcode.com/problems/binary-tree-paths
211,Add and Search Word - Data structure design,38.1%,Medium,0.0104385081439234, https://leetcode.com/problems/add-and-search-word-data-structure-design
92,Reverse Linked List II,38.8%,Medium,0.010427623162259, https://leetcode.com/problems/reverse-linked-list-ii
67,Add Binary,45.2%,Easy,0.0103426372886288, https://leetcode.com/problems/add-binary
819,Most Common Word,44.8%,Easy,0.0102696666374561, https://leetcode.com/problems/most-common-word
113,Path Sum II,46.7%,Medium,0.0097848138799982, https://leetcode.com/problems/path-sum-ii
47,Permutations II,46.4%,Medium,0.0096735941783783, https://leetcode.com/problems/permutations-ii
905,Sort Array By Parity,74.1%,Easy,0.0096039153541803, https://leetcode.com/problems/sort-array-by-parity
70,Climbing Stairs,47.8%,Easy,0.0093907984835275, https://leetcode.com/problems/climbing-stairs
74,Search a 2D Matrix,36.5%,Medium,0.0093414971691129, https://leetcode.com/problems/search-a-2d-matrix
96,Unique Binary Search Trees,52.9%,Medium,0.0092422099648208, https://leetcode.com/problems/unique-binary-search-trees
208,Implement Trie (Prefix Tree),49.4%,Medium,0.0091054578566266, https://leetcode.com/problems/implement-trie-prefix-tree
28,Implement strStr(),34.5%,Easy,0.0088504855425745, https://leetcode.com/problems/implement-strstr
416,Partition Equal Subset Sum,43.7%,Medium,0.0086862652559603, https://leetcode.com/problems/partition-equal-subset-sum
700,Search in a Binary Search Tree,73.1%,Easy,0.0085125008601712, https://leetcode.com/problems/search-in-a-binary-search-tree
173,Binary Search Tree Iterator,56.6%,Medium,0.0084890153249113, https://leetcode.com/problems/binary-search-tree-iterator
937,Reorder Data in Log Files,54.3%,Easy,0.0084157870996485, https://leetcode.com/problems/reorder-data-in-log-files
209,Minimum Size Subarray Sum,38.2%,Medium,0.0084140168248461, https://leetcode.com/problems/minimum-size-subarray-sum
763,Partition Labels,76.1%,Medium,0.008385793376274, https://leetcode.com/problems/partition-labels
78,Subsets,62.0%,Medium,0.0082781929693712, https://leetcode.com/problems/subsets
239,Sliding Window Maximum,43.0%,Hard,0.0078989352245344, https://leetcode.com/problems/sliding-window-maximum
6,ZigZag Conversion,36.3%,Medium,0.0077116248757144, https://leetcode.com/problems/zigzag-conversion
175,Combine Two Tables,60.8%,Easy,0.0076967861204913, https://leetcode.com/problems/combine-two-tables
876,Middle of the Linked List,68.4%,Easy,0.0076248939756969, https://leetcode.com/problems/middle-of-the-linked-list
240,Search a 2D Matrix II,43.2%,Medium,0.0075829747244553, https://leetcode.com/problems/search-a-2d-matrix-ii
66,Plus One,43.0%,Easy,0.0073248475950258, https://leetcode.com/problems/plus-one
10,Regular Expression Matching,26.8%,Hard,0.0071865203293987, https://leetcode.com/problems/regular-expression-matching
204,Count Primes,31.5%,Easy,0.0070721652613624, https://leetcode.com/problems/count-primes
110,Balanced Binary Tree,43.5%,Easy,0.0070274358074568, https://leetcode.com/problems/balanced-binary-tree
103,Binary Tree Zigzag Level Order Traversal,48.3%,Medium,0.006816368572598, https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
118,Pascal's Triangle,52.5%,Easy,0.006749941254175, https://leetcode.com/problems/pascals-triangle
111,Minimum Depth of Binary Tree,37.4%,Easy,0.0066203485760693, https://leetcode.com/problems/minimum-depth-of-binary-tree
98,Validate Binary Search Tree,27.8%,Medium,0.0066113514893502, https://leetcode.com/problems/validate-binary-search-tree
142,Linked List Cycle II,37.3%,Medium,0.00656493413115, https://leetcode.com/problems/linked-list-cycle-ii
107,Binary Tree Level Order Traversal II,53.5%,Easy,0.0064236610799171, https://leetcode.com/problems/binary-tree-level-order-traversal-ii
64,Minimum Path Sum,54.5%,Medium,0.0061274701520971, https://leetcode.com/problems/minimum-path-sum
39,Combination Sum,56.1%,Medium,0.0057159343964409, https://leetcode.com/problems/combination-sum
199,Binary Tree Right Side View,54.1%,Medium,0.0056826406650506, https://leetcode.com/problems/binary-tree-right-side-view
100,Same Tree,53.4%,Easy,0.0056201630246775, https://leetcode.com/problems/same-tree
50,Pow(x;n),30.3%,Medium,0.0055950070772402, https://leetcode.com/problems/powx-n
226,Invert Binary Tree,65.0%,Easy,0.0055081384097922, https://leetcode.com/problems/invert-binary-tree
621,Task Scheduler,50.1%,Medium,0.0052613239571716, https://leetcode.com/problems/task-scheduler
350,Intersection of Two Arrays II,51.4%,Easy,0.0052103804211939, https://leetcode.com/problems/intersection-of-two-arrays-ii
237,Delete Node in a Linked List,63.8%,Easy,0.0051447058812376, https://leetcode.com/problems/delete-node-in-a-linked-list
55,Jump Game,34.6%,Medium,0.0050226122662913, https://leetcode.com/problems/jump-game
258,Add Digits,57.6%,Easy,0.0046485285918122, https://leetcode.com/problems/add-digits
35,Search Insert Position,42.6%,Easy,0.0046468485103753, https://leetcode.com/problems/search-insert-position
560,Subarray Sum Equals K,43.9%,Medium,0.004279454482267, https://leetcode.com/problems/subarray-sum-equals-k
217,Contains Duplicate,56.0%,Easy,0.0037979536727587, https://leetcode.com/problems/contains-duplicate
203,Remove Linked List Elements,38.6%,Easy,0.0036496390875494, https://leetcode.com/problems/remove-linked-list-elements
101,Symmetric Tree,46.8%,Easy,0.0034057078469827, https://leetcode.com/problems/symmetric-tree
94,Binary Tree Inorder Traversal,63.3%,Medium,0.0033551449021403, https://leetcode.com/problems/binary-tree-inorder-traversal
309,Best Time to Buy and Sell Stock with Cooldown,47.4%,Medium,0.0028498166907604, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown
260,Single Number III,64.3%,Medium,0.0020288097849578, https://leetcode.com/problems/single-number-iii
26,Remove Duplicates from Sorted Array,45.1%,Easy,0.0019513153174351, https://leetcode.com/problems/remove-duplicates-from-sorted-array
565,Array Nesting,55.5%,Medium,0.0, https://leetcode.com/problems/array-nesting
929,Unique Email Addresses,67.4%,Easy,4.044864181469562, https://leetcode.com/problems/unique-email-addresses
975,Odd Even Jump,42.2%,Hard,3.542883035207838, https://leetcode.com/problems/odd-even-jump
857,Minimum Cost to Hire K Workers,49.6%,Hard,3.062264814727787, https://leetcode.com/problems/minimum-cost-to-hire-k-workers
294,Flip Game II,50.0%,Medium,2.87957606515677, https://leetcode.com/problems/flip-game-ii
683,K Empty Slots,35.6%,Hard,2.797569124141848, https://leetcode.com/problems/k-empty-slots
1007,Minimum Domino Rotations For Equal Row,50.0%,Medium,2.170163308534744, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
843,Guess the Word,46.1%,Hard,2.087209390653749, https://leetcode.com/problems/guess-the-word
293,Flip Game,60.7%,Easy,2.0049678986989146, https://leetcode.com/problems/flip-game
1153,String Transforms Into Another String,35.8%,Hard,2.004255472772754, https://leetcode.com/problems/string-transforms-into-another-string
1088,Confusing Number II,44.0%,Hard,1.921301554891759, https://leetcode.com/problems/confusing-number-ii
809,Expressive Words,47.0%,Medium,1.8887891194583848, https://leetcode.com/problems/expressive-words
411,Minimum Unique Word Abbreviation,36.3%,Hard,1.843584537092641, https://leetcode.com/problems/minimum-unique-word-abbreviation
1110,Delete Nodes And Return Forest,67.0%,Medium,1.8058352015773893, https://leetcode.com/problems/delete-nodes-and-return-forest
659,Split Array into Consecutive Subsequences,43.7%,Medium,1.711144891213337, https://leetcode.com/problems/split-array-into-consecutive-subsequences
727,Minimum Window Subsequence,41.8%,Hard,1.6988043776900663, https://leetcode.com/problems/minimum-window-subsequence
1170,Compare Strings by Frequency of the Smallest Character,58.7%,Easy,1.6570930192536797, https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character
1055,Shortest Way to Form String,56.9%,Medium,1.6487734044295008, https://leetcode.com/problems/shortest-way-to-form-string
946,Validate Stack Sequences,61.9%,Medium,1.4991260114276068, https://leetcode.com/problems/validate-stack-sequences
552,Student Attendance Record II,36.7%,Hard,1.4313647525612732, https://leetcode.com/problems/student-attendance-record-ii
846,Hand of Straights,54.2%,Medium,1.3987653023923765, https://leetcode.com/problems/hand-of-straights
465,Optimal Account Balancing,46.9%,Hard,1.392711503201808, https://leetcode.com/problems/optimal-account-balancing
750,Number Of Corner Rectangles,66.4%,Medium,1.3924482266942688, https://leetcode.com/problems/number-of-corner-rectangles
469,Convex Polygon,37.0%,Medium,1.3618033411115948, https://leetcode.com/problems/convex-polygon
1231,Divide Chocolate,52.4%,Hard,1.355484603119876, https://leetcode.com/problems/divide-chocolate
943,Find the Shortest Superstring,42.9%,Hard,1.3440770366239985, https://leetcode.com/problems/find-the-shortest-superstring
327,Count of Range Sum,35.2%,Hard,1.3151273131514118, https://leetcode.com/problems/count-of-range-sum
760,Find Anagram Mappings,81.1%,Easy,1.28919687074147, https://leetcode.com/problems/find-anagram-mappings
363,Max Sum of Rectangle No Larger Than K,37.3%,Hard,1.2725306852388811, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
1547,Minimum Cost to Cut a Stick,47.2%,Hard,1.209837923778334, https://leetcode.com/problems/minimum-cost-to-cut-a-stick
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,42.1%,Medium,1.1895767673578863, https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit
410,Split Array Largest Sum,44.5%,Hard,1.1834612534147486, https://leetcode.com/problems/split-array-largest-sum
214,Shortest Palindrome,29.8%,Hard,1.171269934244185, https://leetcode.com/problems/shortest-palindrome
752,Open the Lock,51.8%,Medium,1.149229346636899, https://leetcode.com/problems/open-the-lock
1057,Campus Bikes,57.7%,Medium,1.143650474339318, https://leetcode.com/problems/campus-bikes
222,Count Complete Tree Nodes,46.8%,Medium,1.136501392326842, https://leetcode.com/problems/count-complete-tree-nodes
951,Flip Equivalent Binary Trees,65.8%,Medium,1.0943095805953664, https://leetcode.com/problems/flip-equivalent-binary-trees
299,Bulls and Cows,42.4%,Easy,1.0634482260723517, https://leetcode.com/problems/bulls-and-cows
770,Basic Calculator IV,48.1%,Hard,0.9582549309731871, https://leetcode.com/problems/basic-calculator-iv
422,Valid Word Square,37.7%,Easy,0.9560140838920024, https://leetcode.com/problems/valid-word-square
679,24 Game,46.4%,Hard,0.9499298325860126, https://leetcode.com/problems/24-game
1121,Divide Array Into Increasing Sequences,56.9%,Hard,0.8873031950009028, https://leetcode.com/problems/divide-array-into-increasing-sequences
489,Robot Room Cleaner,69.7%,Hard,0.8669759147050178, https://leetcode.com/problems/robot-room-cleaner
920,Number of Music Playlists,46.5%,Hard,0.8472978603872036, https://leetcode.com/problems/number-of-music-playlists
408,Valid Word Abbreviation,30.6%,Easy,0.8465211613190313, https://leetcode.com/problems/valid-word-abbreviation
640,Solve the Equation,42.0%,Medium,0.8389208480491557, https://leetcode.com/problems/solve-the-equation
801,Minimum Swaps To Make Sequences Increasing,38.9%,Medium,0.8257867334583089, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing
835,Image Overlap,58.5%,Medium,0.8222042927895468, https://leetcode.com/problems/image-overlap
833,Find And Replace in String,50.4%,Medium,0.8018557437829221, https://leetcode.com/problems/find-and-replace-in-string
457,Circular Array Loop,29.4%,Medium,0.7941569279715013, https://leetcode.com/problems/circular-array-loop
562,Longest Line of Consecutive One in Matrix,45.9%,Medium,0.7929366511683162, https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix
271,Encode and Decode Strings,31.5%,Medium,0.7857399673877702, https://leetcode.com/problems/encode-and-decode-strings
591,Tag Validator,34.3%,Hard,0.7812544480702122, https://leetcode.com/problems/tag-validator
1074,Number of Submatrices That Sum to Target,60.4%,Hard,0.7796971965263972, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
939,Minimum Area Rectangle,51.8%,Medium,0.7758696575905972, https://leetcode.com/problems/minimum-area-rectangle
1423,Maximum Points You Can Obtain from Cards,42.6%,Medium,0.7734023603473162, https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards
1240,Tiling a Rectangle with the Fewest Squares,50.1%,Hard,0.7707054149058199, https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares
1048,Longest String Chain,54.7%,Medium,0.7417976896771288, https://leetcode.com/problems/longest-string-chain
1032,Stream of Characters,48.3%,Hard,0.7417736920001029, https://leetcode.com/problems/stream-of-characters
1293,Shortest Path in a Grid with Obstacles Elimination,42.8%,Hard,0.7389567165912395, https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination
1320,Minimum Distance to Type a Word Using Two Fingers,62.3%,Hard,0.7328875092094594, https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers
484,Find Permutation,60.5%,Medium,0.7102416139192455, https://leetcode.com/problems/find-permutation
710,Random Pick with Blacklist,32.5%,Hard,0.7095409903356217, https://leetcode.com/problems/random-pick-with-blacklist
753,Cracking the Safe,50.5%,Hard,0.705886206337375, https://leetcode.com/problems/cracking-the-safe
444,Sequence Reconstruction,22.2%,Medium,0.7030133634809992, https://leetcode.com/problems/sequence-reconstruction
788,Rotated Digits,57.1%,Easy,0.7007325519492019, https://leetcode.com/problems/rotated-digits
85,Maximal Rectangle,37.7%,Hard,0.677931333322692, https://leetcode.com/problems/maximal-rectangle
1023,Camelcase Matching,57.0%,Medium,0.65888823073893, https://leetcode.com/problems/camelcase-matching
660,Remove 9,53.3%,Hard,0.6466271649250525, https://leetcode.com/problems/remove-9
370,Range Addition,62.8%,Medium,0.633385446017691, https://leetcode.com/problems/range-addition
723,Candy Crush,69.2%,Medium,0.6236493860630239, https://leetcode.com/problems/candy-crush
587,Erect the Fence,35.9%,Hard,0.6234672599219555, https://leetcode.com/problems/erect-the-fence
844,Backspace String Compare,46.4%,Easy,0.6195280067866277, https://leetcode.com/problems/backspace-string-compare
1296,Divide Array in Sets of K Consecutive Numbers,53.8%,Medium,0.6080358611436607, https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers
722,Remove Comments,34.6%,Medium,0.6080123287972728, https://leetcode.com/problems/remove-comments
497,Random Point in Non-overlapping Rectangles,37.8%,Medium,0.5900175637637866, https://leetcode.com/problems/random-point-in-non-overlapping-rectangles
799,Champagne Tower,35.8%,Medium,0.5900175637637866, https://leetcode.com/problems/champagne-tower
854,K-Similar Strings,38.2%,Hard,0.5809557039657982, https://leetcode.com/problems/k-similar-strings
1031,Maximum Sum of Two Non-Overlapping Subarrays,57.9%,Medium,0.5684880063705432, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
482,License Key Formatting,43.1%,Easy,0.5650712412547398, https://leetcode.com/problems/license-key-formatting
346,Moving Average from Data Stream,70.9%,Easy,0.5613967323064175, https://leetcode.com/problems/moving-average-from-data-stream
321,Create Maximum Number,27.0%,Hard,0.538996500732687, https://leetcode.com/problems/create-maximum-number
399,Evaluate Division,51.6%,Medium,0.5332723866487983, https://leetcode.com/problems/evaluate-division
684,Redundant Connection,57.4%,Medium,0.5260410870552643, https://leetcode.com/problems/redundant-connection
777,Swap Adjacent in LR String,34.8%,Medium,0.5236642036831771, https://leetcode.com/problems/swap-adjacent-in-lr-string
774,Minimize Max Distance to Gas Station,46.9%,Hard,0.5168226432383649, https://leetcode.com/problems/minimize-max-distance-to-gas-station
248,Strobogrammatic Number III,39.6%,Hard,0.5138062519041285, https://leetcode.com/problems/strobogrammatic-number-iii
1368,Minimum Cost to Make at Least One Valid Path in a Grid,54.3%,Hard,0.5118945709548958, https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid
379,Design Phone Directory,46.8%,Medium,0.5108256237659907, https://leetcode.com/problems/design-phone-directory
1168,Optimize Water Distribution in a Village,60.9%,Hard,0.5078801135362339, https://leetcode.com/problems/optimize-water-distribution-in-a-village
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,30.0%,Medium,0.503366532914857, https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum
736,Parse Lisp Expression,47.5%,Hard,0.4964368863138911, https://leetcode.com/problems/parse-lisp-expression
1376,Time Needed to Inform All Employees,55.4%,Medium,0.4903935849487848, https://leetcode.com/problems/time-needed-to-inform-all-employees
743,Network Delay Time,45.0%,Medium,0.4876019541934417, https://leetcode.com/problems/network-delay-time
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,48.6%,Medium,0.4855078157817007, https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold
792,Number of Matching Subsequences,47.4%,Medium,0.4855078157817007, https://leetcode.com/problems/number-of-matching-subsequences
544,Output Contest Matches,75.3%,Medium,0.4828517717235845, https://leetcode.com/problems/output-contest-matches
1145,Binary Tree Coloring Game,51.2%,Medium,0.4782742733579818, https://leetcode.com/problems/binary-tree-coloring-game
593,Valid Square,43.1%,Medium,0.4768380764760327, https://leetcode.com/problems/valid-square
800,Similar RGB Color,61.4%,Easy,0.4737843520856416, https://leetcode.com/problems/similar-rgb-color
298,Binary Tree Longest Consecutive Sequence,47.1%,Medium,0.4737843520856416, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
914,X of a Kind in a Deck of Cards,35.1%,Easy,0.471676336633239, https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards
1096,Brace Expansion II,62.2%,Hard,0.4700036292457356, https://leetcode.com/problems/brace-expansion-ii
558,Logical OR of Two Binary Grids Represented as Quad-Trees,44.6%,Medium,0.46813621507094, https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees
815,Bus Routes,42.5%,Hard,0.465669704393796, https://leetcode.com/problems/bus-routes
302,Smallest Rectangle Enclosing Black Pixels,51.6%,Hard,0.462623521948113, https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels
1136,Parallel Courses,61.1%,Hard,0.462623521948113, https://leetcode.com/problems/parallel-courses
635,Design Log Storage System,58.6%,Medium,0.4485486942444761, https://leetcode.com/problems/design-log-storage-system
305,Number of Islands II,40.1%,Hard,0.4429378468770826, https://leetcode.com/problems/number-of-islands-ii
818,Race Car,39.0%,Hard,0.4297756976087805, https://leetcode.com/problems/race-car
337,House Robber III,50.6%,Medium,0.4215112976695133, https://leetcode.com/problems/house-robber-iii
862,Shortest Subarray with Sum at Least K,24.6%,Hard,0.4193024763126988, https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
1219,Path with Maximum Gold,65.1%,Medium,0.4148646551196687, https://leetcode.com/problems/path-with-maximum-gold
652,Find Duplicate Subtrees,50.2%,Medium,0.4102843945441133, https://leetcode.com/problems/find-duplicate-subtrees
471,Encode String with Shortest Length,47.1%,Hard,0.4096756406445079, https://leetcode.com/problems/encode-string-with-shortest-length
926,Flip String to Monotone Increasing,52.3%,Medium,0.4075593497112791, https://leetcode.com/problems/flip-string-to-monotone-increasing
1087,Brace Expansion,62.7%,Medium,0.4065094946260706, https://leetcode.com/problems/brace-expansion
616,Add Bold Tag in String,43.1%,Medium,0.4063931824207182, https://leetcode.com/problems/add-bold-tag-in-string
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,69.5%,Hard,0.3946541920039487, https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix
296,Best Meeting Point,57.5%,Hard,0.388507095744267, https://leetcode.com/problems/best-meeting-point
790,Domino and Tromino Tiling,39.2%,Medium,0.3856624808119847, https://leetcode.com/problems/domino-and-tromino-tiling
742,Closest Leaf in a Binary Tree,43.6%,Medium,0.383789382629124, https://leetcode.com/problems/closest-leaf-in-a-binary-tree
681,Next Closest Time,45.0%,Medium,0.3823452124405843, https://leetcode.com/problems/next-closest-time
889,Construct Binary Tree from Preorder and Postorder Traversal,66.2%,Medium,0.3731218633879398, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
1463,Cherry Pickup II,65.7%,Hard,0.3674514814081202, https://leetcode.com/problems/cherry-pickup-ii
459,Repeated Substring Pattern,42.2%,Easy,0.3633051598558949, https://leetcode.com/problems/repeated-substring-pattern
1345,Jump Game IV,38.0%,Hard,0.363133899796418, https://leetcode.com/problems/jump-game-iv
1223,Dice Roll Simulation,45.6%,Medium,0.3577496350684978, https://leetcode.com/problems/dice-roll-simulation
158,Read N Characters Given Read4 II - Call multiple times,33.8%,Hard,0.3539505992522855, https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
205,Isomorphic Strings,39.8%,Easy,0.3492453810291241, https://leetcode.com/problems/isomorphic-strings
859,Buddy Strings,27.4%,Easy,0.3485569758362848, https://leetcode.com/problems/buddy-strings
731,My Calendar II,49.1%,Medium,0.3483066942682158, https://leetcode.com/problems/my-calendar-ii
483,Smallest Good Base,35.7%,Hard,0.3393540829961018, https://leetcode.com/problems/smallest-good-base
715,Range Module,38.5%,Hard,0.3364722366212129, https://leetcode.com/problems/range-module
1125,Smallest Sufficient Team,46.6%,Hard,0.3364722366212129, https://leetcode.com/problems/smallest-sufficient-team
850,Rectangle Area II,47.5%,Hard,0.3339517563958779, https://leetcode.com/problems/rectangle-area-ii
803,Bricks Falling When Hit,30.8%,Hard,0.3339517563958779, https://leetcode.com/problems/bricks-falling-when-hit
960,Delete Columns to Make Sorted III,53.6%,Hard,0.3336393735369088, https://leetcode.com/problems/delete-columns-to-make-sorted-iii
323,Number of Connected Components in an Undirected Graph,56.0%,Medium,0.3298428832760589, https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
1277,Count Square Submatrices with All Ones,73.3%,Medium,0.3296504505018546, https://leetcode.com/problems/count-square-submatrices-with-all-ones
368,Largest Divisible Subset,38.0%,Medium,0.3202730584694241, https://leetcode.com/problems/largest-divisible-subset
272,Closest Binary Search Tree Value II,50.5%,Hard,0.3195226783074397, https://leetcode.com/problems/closest-binary-search-tree-value-ii
1406,Stone Game III,56.1%,Hard,0.3195226783074397, https://leetcode.com/problems/stone-game-iii
913,Cat and Mouse,31.3%,Hard,0.3150810466398953, https://leetcode.com/problems/cat-and-mouse
1056,Confusing Number,48.6%,Easy,0.3150810466398953, https://leetcode.com/problems/confusing-number
900,RLE Iterator,53.5%,Medium,0.31383478526224, https://leetcode.com/problems/rle-iterator
433,Minimum Genetic Mutation,41.8%,Medium,0.3101549283038395, https://leetcode.com/problems/minimum-genetic-mutation
947,Most Stones Removed with Same Row or Column,55.2%,Medium,0.3080150318071775, https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
317,Shortest Distance from All Buildings,41.4%,Hard,0.2987425362520947, https://leetcode.com/problems/shortest-distance-from-all-buildings
871,Minimum Number of Refueling Stops,31.4%,Hard,0.2957142441490452, https://leetcode.com/problems/minimum-number-of-refueling-stops
737,Sentence Similarity II,45.8%,Medium,0.2929871246814741, https://leetcode.com/problems/sentence-similarity-ii
261,Graph Valid Tree,42.2%,Medium,0.2909599962484513, https://leetcode.com/problems/graph-valid-tree
375,Guess Number Higher or Lower II,40.3%,Medium,0.2895460058898436, https://leetcode.com/problems/guess-number-higher-or-lower-ii
982,Triples with Bitwise AND Equal To Zero,55.6%,Hard,0.2876820724517809, https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero
